model,dataset,image,scale,psnr_y,ssim_y,rmse_y,edge_rmse,texture_rmse,flat_rmse,highpass_rmse,fft_low_power,fft_mid_power,fft_high_power
LTE-NoCell,urban100,img_008.png,x8,18.562387495546773,nan,0.1179996244815533,0.17312173545360565,0.19698888063430786,0.02989923767745495,0.30123382806777954,1.2076294539484763e-07,3.8364070941089194e-08,7.205818785718779e-09
LTE-FeaturePhase,urban100,img_008.png,x8,18.687050397331703,nan,0.116318148357452,0.17009153962135315,0.19338072836399078,0.029889874160289764,0.30096885561943054,1.1217831144976877e-07,3.804782437869777e-08,7.2028061295373295e-09
SC-INR-Fixed,urban100,img_008.png,x8,18.565895642790515,nan,0.11795197519188405,0.1735837310552597,0.19633929431438446,0.030409788712859154,0.3017541766166687,1.1801473958672169e-07,3.888772035240516e-08,7.221313390409193e-09
SC-INR-Adaptive,urban100,img_008.png,x8,18.630916758370457,nan,0.11707230310081007,0.17208434641361237,0.19477908313274384,0.02949634939432144,0.30145737528800964,1.145068736101572e-07,3.848928892237369e-08,7.223943577476356e-09
Bicubic,urban100,img_008.png,x16,16.878444488982133,nan,0.14324444053590316,0.18440207839012146,0.22305947542190552,0.05946085602045059,0.3068641126155853,2.9724499519875903e-07,4.2256117027903104e-08,7.94362533372914e-09
LIIF,urban100,img_008.png,x16,17.119728143142762,nan,0.13932004075929505,0.1863550841808319,0.22333188354969025,0.04882880300283432,0.3068309724330902,2.6745911919884873e-07,4.2226563180013045e-08,7.940059496650553e-09
LTE,urban100,img_008.png,x16,17.102293806182058,nan,0.13959996509273181,0.18740369379520416,0.2245892733335495,0.0484287291765213,0.30682680010795593,2.6953700291143577e-07,4.223347436819824e-08,7.940061553645348e-09
LTE-NoCell,urban100,img_008.png,x16,17.11793685632848,nan,0.13934877562672796,0.1848643720149994,0.2223820686340332,0.049772098660469055,0.30682581663131714,2.675961749327989e-07,4.224298103023775e-08,7.94077073990795e-09
LTE-FeaturePhase,urban100,img_008.png,x16,17.14296922532632,nan,0.13894775644790688,0.18458370864391327,0.22181352972984314,0.04953834041953087,0.30682075023651123,2.6460360442588025e-07,4.223823388035016e-08,7.940728618171903e-09
SC-INR-Fixed,urban100,img_008.png,x16,17.118586784282858,nan,0.13933834914421578,0.18633754551410675,0.2233157604932785,0.049415044486522675,0.3068353831768036,2.675356771171999e-07,4.223877316364838e-08,7.940854694854687e-09
SC-INR-Adaptive,urban100,img_008.png,x16,17.116192947062693,nan,0.13937675618232764,0.18645037710666656,0.22376276552677155,0.048691246658563614,0.3068583905696869,2.67815090292151e-07,4.224088224953738e-08,7.940891946656123e-09
Bicubic,urban100,img_008.png,x30,16.392018165513207,nan,0.15149527636920956,0.18686416745185852,0.22608180344104767,0.07915832102298737,0.31211572885513306,3.817761141694653e-07,4.608749143312595e-08,8.808715048839886e-09
LIIF,urban100,img_008.png,x30,16.519697302749453,nan,0.14928464333389008,0.18807324767112732,0.22697845101356506,0.07136663049459457,0.3121158480644226,3.6255269269202353e-07,4.608741148678864e-08,8.809152280927958e-09
LTE,urban100,img_008.png,x30,16.519532512397753,nan,0.1492874756174292,0.1872635930776596,0.22617189586162567,0.0729467123746872,0.31211432814598083,3.6258440650852126e-07,4.608569409901574e-08,8.809193381479016e-09
LTE-NoCell,urban100,img_008.png,x30,16.53229066549656,nan,0.14906835766445142,0.18714483082294464,0.22620251774787903,0.07280929386615753,0.3121104836463928,3.6071041823852743e-07,4.608330199549965e-08,8.808615119642923e-09
LTE-FeaturePhase,urban100,img_008.png,x30,16.512634715046236,nan,0.14940607760167504,0.18763230741024017,0.22655639052391052,0.07290787249803543,0.31211796402931213,3.6358673751105453e-07,4.608941457503199e-08,8.8097880209665e-09
SC-INR-Fixed,urban100,img_008.png,x30,16.533844646162137,nan,0.1490416904335156,0.18753141164779663,0.2265339493751526,0.07186326384544373,0.31211259961128235,3.6045571362473476e-07,4.608849222781736e-08,8.808816858996444e-09
SC-INR-Adaptive,urban100,img_008.png,x30,16.52810554858829,nan,0.14914020048693533,0.18730281293392181,0.2262989580631256,0.07148996740579605,0.3121091425418854,3.6134810445372553e-07,4.607995672694723e-08,8.808206499524445e-09
Bicubic,urban100,img_009.png,x4,30.96647862330395,nan,0.02829280907170974,0.05685444176197052,0.06032706797122955,0.002107578096911311,0.06186625361442566,3.355692476594049e-09,2.0355954867622346e-09,2.0025914619911793e-10
LIIF,urban100,img_009.png,x4,34.03739301830886,nan,0.019866911130723728,0.04038810357451439,0.041481148451566696,0.001999981002882123,0.05692048370838165,4.719271975707621e-10,1.0790146606878888e-09,1.961429954899148e-10
LTE,urban100,img_009.png,x4,34.1661783480481,nan,0.019574518258633943,0.03969166427850723,0.04070734977722168,0.0020230901427567005,0.056498922407627106,4.53268001748543e-10,1.0310667027253281e-09,1.9935723079239688e-10
LTE-NoCell,urban100,img_009.png,x4,34.18102011400578,nan,0.019541099419240194,0.03963762894272804,0.040565408766269684,0.0020125284790992737,0.05609385669231415,4.665180442057902e-10,1.0371103570289557e-09,1.9209452900297144e-10
LTE-FeaturePhase,urban100,img_009.png,x4,34.059643741319945,nan,0.019816083013807266,0.04020541533827782,0.04124831035733223,0.0020197518169879913,0.05639852210879326,4.5891423927734223e-10,1.0805227069034653e-09,1.9277248955881942e-10
SC-INR-Fixed,urban100,img_009.png,x4,34.10021715945199,nan,0.01972373423389972,0.0400887206196785,0.04097151756286621,0.002012704499065876,0.05651446059346199,4.951033143773379e-10,1.0435926726286268e-09,2.000605083642853e-10
SC-INR-Adaptive,urban100,img_009.png,x4,34.25641199044418,nan,0.01937222035791197,0.03941570967435837,0.040370430797338486,0.002008377341553569,0.055961742997169495,4.2928558865101036e-10,1.0163688699967494e-09,1.9362113587009962e-10
Bicubic,urban100,img_009.png,x8,28.688208435600142,nan,0.03677812446569847,0.07214108854532242,0.07766090333461761,0.0029807614628225565,0.06290699541568756,1.3021509497948185e-08,2.1683150245777072e-09,2.0754871757295066e-10
LIIF,urban100,img_009.png,x8,30.140016944899287,nan,0.03111710266608843,0.061685264110565186,0.06559436768293381,0.0024093829561024904,0.06210317835211754,6.467711702493839e-09,2.0775463019589223e-09,2.0814937402719298e-10
LTE,urban100,img_009.png,x8,30.085506419882243,nan,0.03131300007267101,0.06235407292842865,0.06620196998119354,0.002436442067846656,0.06253682076931,6.358293330746227e-09,2.1483050571084284e-09,2.1000091669695094e-10
LTE-NoCell,urban100,img_009.png,x8,30.187373796476884,nan,0.03094790892866807,0.06112557649612427,0.06507406383752823,0.0024680132046341896,0.06202314794063568,6.3900595280022305e-09,2.053008530773676e-09,2.077794481605833e-10
LTE-FeaturePhase,urban100,img_009.png,x8,30.167690427012953,nan,0.03101812048903205,0.061399877071380615,0.06538225710391998,0.0024175341241061687,0.062159158289432526,6.383332226318768e-09,2.0724240966605327e-09,2.076785860240719e-10
SC-INR-Fixed,urban100,img_009.png,x8,30.080915026906855,nan,0.03132955661437376,0.06218767166137695,0.06607459485530853,0.0023974499199539423,0.06236885488033295,6.55164950342109e-09,2.107973023772024e-09,2.1053770648666733e-10
SC-INR-Adaptive,urban100,img_009.png,x8,30.095697581837577,nan,0.03127628204699064,0.062130749225616455,0.06599190086126328,0.0024330257438123226,0.06233848258852959,6.3818907765998906e-09,2.134450234856062e-09,2.0958943621122748e-10
Bicubic,urban100,img_009.png,x16,27.25595291773898,nan,0.04337129144547077,0.08258407562971115,0.08868090808391571,0.005671669729053974,0.0630079060792923,2.3707991443152018e-08,2.2672591011351743e-09,2.1722793199424975e-10
LIIF,urban100,img_009.png,x16,28.303978633721613,nan,0.03844156573762265,0.07559332996606827,0.08058976382017136,0.003283735830336809,0.06287188827991486,1.6129462792718425e-08,2.2517213422775876e-09,2.170199050903022e-10
LTE,urban100,img_009.png,x16,28.219014904325736,nan,0.038819438991288445,0.07615970075130463,0.08140479028224945,0.003511640941724181,0.06291579455137253,1.6647129940494382e-08,2.259774183943264e-09,2.1704956775135431e-10
LTE-NoCell,urban100,img_009.png,x16,28.19131908738179,nan,0.03894341615806376,0.07632089406251907,0.08148425072431564,0.0033990510273724794,0.06294882297515869,1.6803721545514745e-08,2.2655886174098505e-09,2.1709719590083179e-10
LTE-FeaturePhase,urban100,img_009.png,x16,28.207141606859043,nan,0.03887254004787015,0.07616756856441498,0.08134542405605316,0.003384997835382819,0.06293494254350662,1.671019052903696e-08,2.2631429572197658e-09,2.1707368449651536e-10
SC-INR-Fixed,urban100,img_009.png,x16,28.259906638603347,nan,0.038637112999129995,0.07576587051153183,0.0807868093252182,0.0033579268492758274,0.06288081407546997,1.6400259981347065e-08,2.2550731383561685e-09,2.1704004407006368e-10
SC-INR-Adaptive,urban100,img_009.png,x16,28.285403413570496,nan,0.03852386296317187,0.07566989958286285,0.08072499930858612,0.003359611378982663,0.06288144737482071,1.6244660482067092e-08,2.252748182466452e-09,2.1706255786614707e-10
Bicubic,urban100,img_009.png,x30,26.032747796172888,nan,0.049930120042477155,0.0912070944905281,0.09737133234739304,0.011952124536037445,0.06353936344385147,3.7799861411550234e-08,2.5203258740210438e-09,2.3747175071667e-10
LIIF,urban100,img_009.png,x30,26.858622348825687,nan,0.045401362111082984,0.0859382376074791,0.09189989417791367,0.006276736501604319,0.06354056298732758,2.895257905987986e-08,2.520868196095284e-09,2.3733180959204124e-10
LTE,urban100,img_009.png,x30,26.837133906870605,nan,0.04551382178631513,0.0855938270688057,0.09168399125337601,0.006420173682272434,0.06353408098220825,2.9166803317708522e-08,2.5199179313414274e-09,2.372737485077993e-10
LTE-NoCell,urban100,img_009.png,x30,26.849274121400704,nan,0.04545025183352306,0.08567176759243011,0.09164302051067352,0.0065538035705685616,0.06353732943534851,2.9046233160584555e-08,2.5202195468071793e-09,2.3735898285069786e-10
LTE-FeaturePhase,urban100,img_009.png,x30,26.889007833771483,nan,0.04524281390521755,0.08534286171197891,0.09132425487041473,0.006759499665349722,0.06353622674942017,2.8660490825737603e-08,2.5203702207432758e-09,2.3731329307158885e-10
SC-INR-Fixed,urban100,img_009.png,x30,26.828526413241644,nan,0.04555894717053488,0.08589079976081848,0.09196540713310242,0.006255472078919411,0.06353256106376648,2.925202412652055e-08,2.5197298044531586e-09,2.3725333829504605e-10
SC-INR-Adaptive,urban100,img_009.png,x30,26.862456247231606,nan,0.045381326650434727,0.08560061454772949,0.0915432721376419,0.006332637742161751,0.06354085355997086,2.8913428879952098e-08,2.521448492460811e-09,2.3725137836029226e-10
Bicubic,urban100,img_010.png,x4,23.678813981576482,nan,0.06547255677397211,0.13814716041088104,0.14214681088924408,0.003242253325879574,0.20406371355056763,1.0165873008118525e-08,9.424086195949148e-09,2.5074302946492325e-09
LIIF,urban100,img_010.png,x4,27.317890485791217,nan,0.04306311838094622,0.0903480127453804,0.09238499402999878,0.003189637791365385,0.17237573862075806,4.811097946718652e-10,3.144800820549144e-09,2.0108622269345886e-09
LTE,urban100,img_010.png,x4,27.56031733354408,nan,0.041877826503650295,0.08769141882658005,0.08960839360952377,0.0031891511753201485,0.16834615170955658,5.263546602039132e-10,2.905816675719121e-09,1.9283418789615646e-09
LTE-NoCell,urban100,img_010.png,x4,26.98514437567323,nan,0.04474482163611162,0.09393889456987381,0.09625523537397385,0.0031850242521613836,0.18054676055908203,4.801299623471084e-10,3.3340743396540137e-09,2.206726678179677e-09
LTE-FeaturePhase,urban100,img_010.png,x4,27.04674030537295,nan,0.044428636463009374,0.09317143261432648,0.09552983194589615,0.0031877674628049135,0.1797047108411789,4.5097561394836686e-10,3.2503354506365944e-09,2.1970086370955552e-09
SC-INR-Fixed,urban100,img_010.png,x4,27.317615404588143,nan,0.04306448220693141,0.09029130637645721,0.09227803349494934,0.0031843818724155426,0.17325396835803986,5.242446324807706e-10,3.0781368441318307e-09,2.040181988462766e-09
SC-INR-Adaptive,urban100,img_010.png,x4,27.70205614810952,nan,0.04119999777646097,0.08619806170463562,0.0880654901266098,0.0031836151611059904,0.16593796014785767,5.388385433166835e-10,2.7716387037161202e-09,1.8839196228114647e-09
Bicubic,urban100,img_010.png,x8,21.697056502204717,nan,0.08225213409814076,0.16856426000595093,0.17635591328144073,0.004095345735549927,0.2059406042098999,5.2224459454013315e-08,9.910247705045519e-09,2.5766784494102014e-09
LIIF,urban100,img_010.png,x8,23.497562692986357,nan,0.0668531484755676,0.1398771107196808,0.1442314237356186,0.0036597363650798798,0.20403309166431427,1.6517425422695564e-08,8.875734680399804e-09,2.579319491459805e-09
LTE,urban100,img_010.png,x8,23.48938165921365,nan,0.06691614553613122,0.13993419706821442,0.1442089080810547,0.003627063939347863,0.20375783741474152,1.6672582565076536e-08,8.885394427646118e-09,2.573546150849722e-09
LTE-NoCell,urban100,img_010.png,x8,23.432925733260394,nan,0.0673524988791001,0.1410192996263504,0.14527979493141174,0.003606004174798727,0.20449799299240112,1.657121417812873e-08,9.131365212995738e-09,2.5777021644427184e-09
LTE-FeaturePhase,urban100,img_010.png,x8,23.461437093182976,nan,0.06713177732266402,0.14052607119083405,0.14487388730049133,0.003613814478740096,0.20441468060016632,1.641521897740433e-08,9.050835906271086e-09,2.5769094691510416e-09
SC-INR-Fixed,urban100,img_010.png,x8,23.47036593971844,nan,0.06706280323019559,0.14025309681892395,0.14467601478099823,0.0036298141349107027,0.20382599532604218,1.7066205647817175e-08,8.877879363710968e-09,2.571764002486419e-09
SC-INR-Adaptive,urban100,img_010.png,x8,23.64304911874187,nan,0.06574270118449227,0.1377280354499817,0.14190788567066193,0.003613589098677039,0.203025683760643,1.559387758283165e-08,8.522816779090036e-09,2.5688317906254284e-09
Bicubic,urban100,img_010.png,x16,20.17697274788286,nan,0.09798314219261786,0.19303195178508759,0.20017753541469574,0.007355556357651949,0.20790961384773254,1.0445092795126722e-07,1.0454816284955028e-08,2.7246498258407654e-09
LIIF,urban100,img_010.png,x16,21.385690307503864,nan,0.08525414133640313,0.17330116033554077,0.18101000785827637,0.004914242308586836,0.20780494809150696,6.210235893362584e-08,1.0438531194812255e-08,2.7243038129800575e-09
LTE,urban100,img_010.png,x16,21.29339716499689,nan,0.08616485107964454,0.17474468052387238,0.1825709491968155,0.00485219806432724,0.2077896147966385,6.49714940860979e-08,1.0433277015678061e-08,2.7235800687570974e-09
LTE-NoCell,urban100,img_010.png,x16,21.33646212492511,nan,0.08573869989205948,0.17408056557178497,0.18207408487796783,0.004810687620192766,0.20781029760837555,6.357865006317218e-08,1.0446603400431482e-08,2.7237156616396303e-09
LTE-FeaturePhase,urban100,img_010.png,x16,21.340926368940476,nan,0.08569464451622281,0.17402200400829315,0.18184462189674377,0.004833689890801907,0.20780394971370697,6.342410834799603e-08,1.0450582048509423e-08,2.7236545804682115e-09
SC-INR-Fixed,urban100,img_010.png,x16,21.348848278531108,nan,0.08561652289928956,0.1739940643310547,0.1815299391746521,0.0048956735990941525,0.2078021913766861,6.319066712675383e-08,1.0447702956168293e-08,2.7239786480431698e-09
SC-INR-Adaptive,urban100,img_010.png,x16,21.39781075388898,nan,0.0851352591410252,0.17333051562309265,0.1810934692621231,0.004761110991239548,0.20779213309288025,6.172716913195116e-08,1.0440507564873502e-08,2.7240698074149298e-09
Bicubic,urban100,img_010.png,x30,19.264846689767417,nan,0.1088322644428882,0.2093292474746704,0.21319368481636047,0.01552475243806839,0.21158777177333832,1.5423867966194927e-07,1.1692321711502957e-08,3.052254816545806e-09
LIIF,urban100,img_010.png,x30,19.82468166358146,nan,0.10203893492354597,0.19958050549030304,0.20682518184185028,0.009561343118548393,0.21157248318195343,1.2612556253541294e-07,1.1685428502122905e-08,3.050918357296206e-09
LTE,urban100,img_010.png,x30,19.7617511570675,nan,0.10278090612603918,0.200201615691185,0.2070412039756775,0.009701878763735294,0.21157369017601013,1.291083620722398e-07,1.168569958607461e-08,3.0512521528993822e-09
LTE-NoCell,urban100,img_010.png,x30,19.820642334613186,nan,0.10208639864876895,0.19947746396064758,0.2069016993045807,0.009456781670451164,0.21156996488571167,1.2631689882470847e-07,1.1685300854628824e-08,3.050879511375407e-09
LTE-FeaturePhase,urban100,img_010.png,x30,19.837894033981566,nan,0.10188383839303321,0.1991170197725296,0.20649036765098572,0.00935917254537344,0.21157041192054749,1.2550698576631035e-07,1.1684704300432882e-08,3.0509375941801163e-09
SC-INR-Fixed,urban100,img_010.png,x30,19.796075850460394,nan,0.1023755404550658,0.20001432299613953,0.20693561434745789,0.009484787471592426,0.21157510578632355,1.2747154731298338e-07,1.1686719773189034e-08,3.050990188797039e-09
SC-INR-Adaptive,urban100,img_010.png,x30,19.857060249049916,nan,0.10165927018100995,0.199398934841156,0.20677752792835236,0.009351901710033417,0.21157094836235046,1.2460475452225913e-07,1.1685822077005606e-08,3.0508095249335617e-09
